SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
0.20996464495485745,3.12618770513758,14.35640411032119,4.018306114170851,0.0
0.29862628426806626,3.5091793066124435,40.538310904727425,2.7341961203486362,0.0
4.264493617590078,7.467980435089705,4.914450449396223,20.845779837028193,1.0
4.212980753944458,5.629482818724301,4.676390920283163,21.222725652736507,1.0
5.668743798145926,5.717355994670648,4.915958721781489,36.20645015689692,1.0
5.056256403788819,3.953284304545692,8.9928399703175,29.00634820856869,1.0
4.357399340684851,6.595893452733941,2.2681510066801422,21.5979797423833,1.0
7.2723234579673495,6.581657008621272,5.270395785657667,56.390527974167235,1.0
6.728723269388755,7.610356544840118,3.5762253960639723,47.387481458144975,1.0
3.7559607775843924,5.508908811802783,5.559774845629303,16.507693078566625,1.0
4.178547643260364,5.732702546806933,4.800721869545491,20.251283832851104,1.0
3.839227613474242,5.946438730437053,6.207585922783339,16.30348321832859,1.0
4.887843902295938,6.260131282386491,3.1410318853667407,27.177749412015896,1.0
4.431977954068708,5.589725400149497,4.0270720666988655,23.46885861523888,1.0
3.9134683174793787,5.681103365382813,4.716093897362777,17.725708031531077,1.0
8.521839887549564,6.258074124193812,7.85165743940456,77.5195972612293,1.0
5.4539175137237645,5.989675001874266,6.001723037120286,31.926537498025226,1.0
3.188997992088722,6.0582946383252905,4.4985837137346145,13.31495980686323,1.0
5.129336813497404,5.559277474796571,4.924496508574261,30.255248096367467,1.0
5.98422267713235,5.823045533466487,4.713456988544035,38.693990613942105,1.0
3.2053619669612257,3.878649944851852,10.531970789135588,14.64348228396891,1.0
3.4252960467769222,7.415780516372111,5.41364371716163,15.205697410467394,1.0
6.245431585530176,5.012474489221436,6.346568650466897,42.64459345191231,1.0
7.303723615100717,7.122450599659403,2.976942614207121,55.295509886972134,1.0
4.624584891580482,6.130779867223093,4.504791111736857,23.460816302897708,1.0
4.272583834676465,5.0621487007732044,5.407254622487889,22.91949881943323,1.0
4.556906173939323,6.286769654071878,5.405976406389967,22.714081713312936,1.0
6.191284358673981,6.182002550453623,4.790877498182088,42.4989841280754,1.0
5.97268069523267,4.944024604576937,6.572469256391298,40.484070082219766,1.0
6.595198139108758,5.813030707288486,5.863593621804368,46.918311539162346,1.0
5.064556412821666,3.7175786422844825,14.525864430676792,27.987873938151008,1.0
5.454371467174837,5.548786813013145,6.974513385470563,32.64780063426863,1.0
3.688317278896137,4.397714267792786,7.039375887207015,17.116233483152186,1.0
4.056768841324839,7.828546692946878,4.688292135564786,18.349510944777304,1.0
4.150915401431956,6.303048575355069,4.4839208922470934,20.29067444082092,1.0
5.3610190847771415,5.316077783422483,6.843654142002798,31.156613883106733,1.0
5.975886327653324,6.7377635899215464,4.113130115596998,39.249837484694,1.0
5.860932419339591,5.490164055385229,5.538535207971537,36.198576558053674,1.0
5.064437045878394,6.8485828218207,4.894324853363309,29.62249085309637,1.0
5.198265596405822,5.608630996359438,5.976885565466101,29.23911410454846,1.0
4.69870909943171,6.598205402144485,3.79774502831397,25.362502150561873,1.0
3.4174894047651994,6.905591801889996,6.738153392737237,13.97281031929978,1.0
5.864572785720636,6.672444467285819,5.08348277316847,37.290614635202225,1.0
4.844210017912637,6.9634153031232096,6.992071833588259,27.66703513756413,1.0
5.99417458954655,4.901046974949071,6.6450959978290225,38.22951952601341,1.0
3.0250457462713527,6.9656256937374526,5.802788586451804,12.878030601926492,1.0
4.585327245610707,7.155490216564424,3.739112528622838,24.04989041005206,1.0
3.778679745775688,7.578685683765093,5.863290119843816,15.925860477190357,1.0
4.801036018661198,5.206087532523146,6.355338591347994,24.31128586304662,1.0
5.139760632221184,3.5219693164335975,35.47610244466145,27.993641105416636,1.0
6.351237192025486,5.4728683478769815,6.0462109567207065,42.94470809485212,1.0
6.036647975824536,7.901675996378965,3.7109452563372267,38.39532345703325,1.0
1.0154400051062489,2.921623588158783,10.944618261663255,3.70063356612251,2.0
1.8366465865948691,2.922674453661898,9.280618374462406,6.177791996493463,2.0
2.0102367451602348,3.74010595658149,13.152330298325133,9.346074170859291,2.0
0.8330756573073507,4.317286744904715,7.854053526831219,4.348932380746149,2.0
-1.044515021922542,3.7381807387784587,13.507950188492376,3.5149466986280338,2.0
2.811926856447884,2.07199449954743,5.9978147403296775,9.435065327328903,2.0
-0.39331576600008966,1.295404946326152,6.44924204041751,2.994058342573388,2.0
-0.13657989277716465,3.551622804564316,28.35994098609178,4.667145841906408,2.0
1.2806650445320076,3.0405265246338544,12.185481889537417,3.053399600661999,2.0
1.0526505403791653,3.5739612930642943,26.71828298543585,5.974826235927835,2.0
1.0880311455233256,4.05615647017859,8.725043371177879,4.805325635793652,2.0
1.1274066731698893,5.208765615432576,6.48334809838224,4.237875224606765,2.0
0.29138631819598537,1.3053156176795124,4.543114251504914,2.690305346710451,2.0
0.9898515682291453,1.4150355272071633,4.421300528049607,4.440541736867399,2.0
1.076981421462601,1.0914038165040745,3.8015437307150535,4.772101423173053,2.0
1.543266622915187,3.305254998995761,29.20784431469307,4.45565003795987,2.0
2.7344406493493487,3.985495419543061,11.125407859743945,11.768905476084669,2.0
1.9881431203003102,2.272586543884528,6.5644334351062055,7.11842800314786,2.0
2.140707992842003,0.3941311220500663,3.214724664703983,7.25610158446901,2.0
0.010459053322037115,1.8373221907698876,5.925539901717282,2.1045603699682585,2.0
2.2302279877029862,2.884151235359288,7.563102687622246,6.594622411362341,2.0
0.9828516667955678,4.342798406380089,8.389518260491075,2.7640175289921727,2.0
0.9704330231721455,2.8862348288581843,7.5780548725984405,4.599011103697965,2.0
0.22230486125058146,2.7701975294641104,8.457551191844246,2.7640105276106026,2.0
0.4626249980987661,3.5753737633694325,23.68055140086729,3.3352248001355624,2.0
0.598022724307397,4.064759983977554,10.171186951536908,3.7522040150239047,2.0
1.5201267384574515,2.363440945987623,6.958800320454083,6.894939845893066,2.0
0.8089189335338134,2.590508355437101,8.985587284064504,4.853606464607354,2.0
0.6038630713058524,3.2235794332192285,18.95981289468736,4.357666732410084,2.0
1.9838377686501905,4.39603489332459,9.144926933263653,5.2658635719799305,2.0
1.3294184261516495,2.8295272723267018,9.343968587560994,4.325040091862871,2.0
1.1325125866130707,2.6924545517322604,8.606737176206508,5.437902243782924,2.0
0.5960984281838926,3.4638960288771066,87.3145871600854,3.3431644335055797,2.0
-0.07631251818737206,2.598446474604243,6.661719911992186,4.204744296704983,2.0
1.6710385525170848,2.842165068238124,7.900753160967843,8.608576410385286,2.0
1.659784127542935,0.8685634669216986,5.981299878038835,5.307365256760788,2.0
0.7513595809723275,1.953262957232822,6.359109114365255,1.5977033924659507,2.0
1.2630660461347192,3.300256256187826,28.524723317465774,4.796590581106943,2.0
1.9171422353229115,2.7705869245724366,9.788902741589837,5.34777371866843,2.0
1.4758565334713696,3.5126693898089867,40.30892639339277,6.635750084706924,2.0
0.7515373359556647,3.5804682216181463,24.480522701845164,2.183955756160639,2.0
1.0013766039288639,2.5831520763527926,6.7817286834721875,5.482283195127873,2.0
1.3617416302752705,3.7281183463942975,13.6178327961149,4.048149747558281,2.0
-0.14558978863922856,1.7365032715945488,5.1948121391800814,4.118826264861108,2.0
0.3086717788281005,4.942127912360723,4.379354036095743,5.125665198374319,2.0
2.10624016398883,0.9303053021890748,6.057477177141972,7.2912849408715195,2.0
1.3533401649960837,4.015819520399481,10.370420951241842,5.133488630437453,2.0
1.0497637395103347,2.741842414171743,8.331671733929685,4.2061182699397115,2.0
1.2180956329824086,3.2132404649150637,19.356137200631718,5.106198665625094,2.0
1.2188557248718324,1.6725571845833855,5.74644360883805,4.389925152571678,2.0
